SOURCE_SETTING (A)
0.0
0.0014340422506570315
0.0020280419998952117
0.0024838340383384018
0.002868084501314063
0.003206615955075915
0.003512671783702102
0.0037941191647978575
0.0040560839997904235
0.004302126751971095
0.004534839772990315
0.004756180078946163
0.0049676680766768035
0.005170512865925709
0.0053656947801168095
0.0
0.0014340422506570315
0.0020280419998952117
0.0024838340383384018
0.002868084501314063
0.003206615955075915
0.003512671783702102
0.0037941191647978575
0.0040560839997904235
0.004302126751971095
0.004534839772990315
0.004756180078946163
0.0049676680766768035
0.005170512865925709
0.0053656947801168095
